date,player,p_hr,appeared,hr,model_ver
2026-08-06,"Torrens, Luis",0.1067,1,1,
2026-08-06,"Bazzana, Travis",0.106,1,0,
2026-08-06,"Torres, Gleyber",0.1056,1,0,
2026-08-06,"Ward, Taylor",0.105,1,0,
2026-08-06,"Myers, Dane",0.105,1,0,
2026-08-06,"Jarvis, Jim",0.1047,1,0,
2026-08-06,"Sánchez, Gary",0.1041,1,1,
2026-08-06,"Swanson, Dansby",0.1025,1,0,
2026-08-06,"Collins, Isaac",0.1025,1,0,
2026-08-06,"Pereda, Jhonny",0.1004,1,0,
2026-08-06,"Amaya, Miguel",0.0997,1,0,
2026-08-06,"Kirk, Alejandro",0.0994,1,0,
2026-08-06,"Marte, Noelvi",0.0983,1,0,
2026-08-06,"Pozo, Yohel",0.0979,1,1,
2026-08-06,"Wilson, Weston",0.0962,1,0,
2026-08-06,"Sheets, Gavin",0.0959,1,0,
2026-08-06,"Rojas, Josh",0.0952,1,0,
2026-08-06,"Sanoja, Javier",0.0938,1,0,
2026-08-06,"Vaughn, Andrew",0.0932,1,0,
2026-08-06,"Perdomo, Geraldo",0.0929,1,0,
2026-08-06,"Clark, Max",0.0905,1,0,
2026-08-06,"Clement, Ernie",0.0901,1,0,
2026-08-06,"Montgomery, Braden",0.088,1,0,
2026-08-06,"Emerson, Colt",0.0873,1,0,
2026-08-06,"Isbel, Kyle",0.0871,1,0,
2026-08-06,"Acuña, Luisangel",0.087,1,0,
2026-08-06,"Roden, Alan",0.0864,1,0,
2026-08-06,"Young, Cole",0.0861,1,0,
2026-08-06,"Gonzales, Nick",0.0857,1,0,
2026-08-06,"Giménez, Andrés",0.0857,1,0,
2026-08-06,"Hamilton, David",0.0854,1,0,
2026-08-06,"Caratini, Victor",0.0847,1,0,
2026-08-06,"Arraez, Luis",0.0845,1,0,
2026-08-06,"Wong, Connor",0.0844,1,1,
2026-08-06,"Nuñez, Nasim",0.0842,1,0,
2026-08-06,"Cronenworth, Jake",0.0841,1,0,
2026-08-06,"Gray, Tristan",0.0833,1,0,
2026-08-06,"Gonzalez, Jacob",0.0825,1,0,
2026-08-06,"Pratt, Cooper",0.0812,1,0,
2026-08-06,"Lukes, Nathan",0.0805,1,0,
2026-08-06,"Schanuel, Nolan",0.0798,1,0,
2026-08-06,"Bregman, Alex",0.0776,1,1,
2026-08-06,"Báez, Javier",0.0734,1,0,
2026-08-06,"Rivas, Leo",0.0732,1,0,
2026-08-06,"Lee, Brooks",0.0728,1,0,
2026-08-06,"Keaschall, Luke",0.0728,1,0,
2026-08-06,"Peraza, Oswald",0.0726,1,0,
2026-08-06,"Crawford, Justin",0.0721,1,0,
2026-08-06,"Durbin, Caleb",0.0714,1,0,
2026-08-06,"Rocchio, Brayan",0.0643,1,0,
2026-08-06,"McKinstry, Zach",0.0618,1,0,
2026-08-06,"Mangum, Jake",0.061,1,0,
2026-08-06,"Hoerner, Nico",0.0412,1,0,
2026-08-07,"Rice, Ben",0.2958,1,0,
2026-08-07,"Ohtani, Shohei",0.291,1,0,
2026-08-07,"García Jr., Luis",0.2796,1,0,
2026-08-07,"Olson, Matt",0.2755,1,1,
2026-08-07,"Baldwin, Drake",0.2682,1,0,
2026-08-07,"Burleson, Alec",0.2676,1,0,
2026-08-07,"Goodman, Hunter",0.2575,1,0,
2026-08-07,"Moniak, Mickey",0.2457,1,0,
2026-08-07,"Muncy, Max",0.2429,1,0,
2026-08-07,"Stewart, Sal",0.2423,1,0,
2026-08-07,"Walker, Jordan",0.241,1,0,
2026-08-07,"Caglianone, Jac",0.2359,1,0,
2026-08-07,"Caminero, Junior",0.2327,1,0,
2026-08-07,"Bauers, Jake",0.2319,1,0,
2026-08-07,"Grisham, Trent",0.2279,1,0,
2026-08-07,"Abrams, CJ",0.2262,1,0,
2026-08-07,"Ramos, Heliot",0.226,1,0,
2026-08-07,"Stephenson, Tyler",0.2244,1,0,
2026-08-07,"Freeman, Freddie",0.2244,1,0,
2026-08-07,"Harper, Bryce",0.223,1,0,
2026-08-07,"Chourio, Jackson",0.2229,1,1,
2026-08-07,"Abreu, Wilyer",0.2216,1,0,
2026-08-07,"Alvarez, Yordan",0.2205,1,0,
2026-08-07,"Mitchell, Garrett",0.2178,1,0,
2026-08-07,"Schwarber, Kyle",0.2137,1,0,
2026-08-07,"Lewis, Royce",0.2106,1,0,
2026-08-07,"Sánchez, Jesús",0.2098,1,0,
2026-08-07,"Vargas, Miguel",0.2083,1,0,
2026-08-07,"Carroll, Corbin",0.2051,1,0,
2026-08-07,"Dingler, Dillon",0.2045,1,0,
2026-08-07,"De La Cruz, Elly",0.2027,1,1,
2026-08-07,"Seager, Corey",0.202,1,0,
2026-08-07,"Adell, Jo",0.2001,1,0,
2026-08-07,"Trout, Mike",0.1996,1,1,
2026-08-07,"Witt Jr., Bobby",0.1978,1,0,
2026-08-07,"Greene, Riley",0.1972,1,0,
2026-08-07,"Serven, Brian",0.1962,1,0,
2026-08-07,"Bleday, JJ",0.1945,1,0,
2026-08-07,"House, Brady",0.193,1,0,
2026-08-07,"Valdez, Esmerlyn",0.1927,1,0,
2026-08-07,"McMahon, Ryan",0.1925,1,0,
2026-08-07,"Castro, Willi",0.1913,1,0,
2026-08-07,"Chisholm Jr., Jazz",0.1897,1,0,
2026-08-07,"Lile, Daylen",0.1892,1,1,
2026-08-07,"Acuña Jr., Ronald",0.1891,1,0,
2026-08-07,"Nimmo, Brandon",0.1885,1,0,
2026-08-07,"Basabe, Osleivis",0.1874,1,0,
2026-08-07,"Clemens, Kody",0.1865,1,0,
2026-08-07,"Tatis Jr., Fernando",0.1816,1,1,
2026-08-07,"Heim, Jonah",0.1786,1,0,
2026-08-07,"Jeffers, Ryan",0.1767,1,0,
2026-08-07,"Lindor, Francisco",0.1763,1,0,
2026-08-07,"Murakami, Munetaka",0.1761,1,1,
2026-08-07,"Turang, Brice",0.1758,1,0,
2026-08-07,"Canzone, Dominic",0.1749,1,0,
2026-08-07,"Stowers, Kyle",0.1741,1,0,
2026-08-07,"Yelich, Christian",0.174,1,0,
2026-08-07,"Conine, Griffin",0.1736,1,0,
2026-08-07,"Okamoto, Kazuma",0.1728,1,0,
2026-08-07,"Crow-Armstrong, Pete",0.1728,1,0,
2026-08-07,"Ortiz, Abimelec",0.1724,1,0,
2026-08-07,"Hoskins, Rhys",0.172,1,0,
2026-08-07,"Young, Jared",0.1716,1,0,
2026-08-07,"Torkelson, Spencer",0.1697,1,0,
2026-08-07,"Perez, Salvador",0.1695,1,0,
2026-08-07,"Pederson, Joc",0.1692,1,1,
2026-08-07,"Lowe, Brandon",0.1682,1,0,
2026-08-07,"Jensen, Carter",0.168,1,1,
2026-08-07,"Soderstrom, Tyler",0.168,1,1,
2026-08-07,"Lombard Jr., George",0.1675,1,0,
2026-08-07,"Henderson, Gunnar",0.1671,1,0,
2026-08-07,"Alonso, Pete",0.1668,1,0,
2026-08-07,"Bolte, Henry",0.1663,1,0,
2026-08-07,"Crews, Dylan",0.1658,1,0,
2026-08-07,"Hayes, Ke'Bryan",0.1658,1,0,
2026-08-07,"Merrill, Jackson",0.1656,1,0,
2026-08-07,"Eldridge, Bryce",0.1652,1,0,
2026-08-07,"Contreras, William",0.165,1,0,
2026-08-07,"Betts, Mookie",0.1649,1,0,
2026-08-07,"Rumfield, TJ",0.1644,1,0,
2026-08-07,"Díaz, Yandy",0.1632,1,0,
2026-08-07,"Marte, Starling",0.1632,1,0,
2026-08-07,"Grichuk, Randal",0.1632,1,0,
2026-08-07,"Ramírez, José",0.1621,1,0,
2026-08-07,"Muncy, Max",0.1621,1,0,
2026-08-07,"Caissie, Owen",0.1616,1,0,
2026-08-07,"Suzuki, Seiya",0.1612,1,0,
2026-08-07,"Martínez, Angel",0.1607,1,1,
2026-08-07,"Reynolds, Bryan",0.1602,1,0,
2026-08-07,"Aranda, Jonathan",0.1601,1,1,
2026-08-07,"Machado, Manny",0.1594,1,0,
2026-08-07,"Hernández, Teoscar",0.1581,1,0,
2026-08-07,"Duran, Jarren",0.1573,1,1,
2026-08-07,"Marsh, Brandon",0.157,1,0,
2026-08-07,"Bell, Josh",0.1566,1,1,
2026-08-07,"Marte, Ketel",0.156,1,0,
2026-08-07,"Busch, Michael",0.1559,1,0,
2026-08-07,"Crooks, Jimmy",0.1556,1,0,
2026-08-07,"Cowser, Colton",0.155,1,0,
2026-08-07,"Prieto, César",0.1535,1,0,
2026-08-07,"Feduccia, Hunter",0.1534,1,0,
2026-08-07,"Neto, Zach",0.1525,1,0,
2026-08-07,"Torres, Bryan",0.1521,1,0,
2026-08-07,"Devers, Rafael",0.1518,1,1,
2026-08-07,"Pages, Andy",0.1517,1,1,
2026-08-07,"Moreno, Gabriel",0.1515,1,0,
2026-08-07,"Suárez, Eugenio",0.1508,1,1,
2026-08-07,"Mesa Jr., Victor",0.1498,1,0,
2026-08-07,"Montgomery, Colson",0.1487,1,0,
2026-08-07,"Wells, Austin",0.1485,1,0,
2026-08-07,"Carrigg, Cole",0.1484,1,0,
2026-08-07,"Genao, Angel",0.1477,1,0,
2026-08-07,"Julien, Edouard",0.1475,1,0,
2026-08-07,"Ewing, A.J.",0.1472,1,0,
2026-08-07,"Walker, Christian",0.1462,1,0,
2026-08-07,"Tucker, Kyle",0.145,1,0,
2026-08-07,"Wetherholt, JJ",0.1442,1,0,
2026-08-07,"McCarthy, Jake",0.1442,1,0,
2026-08-07,"Burger, Jake",0.1434,1,0,
2026-08-07,"Edman, Tommy",0.1431,1,0,
2026-08-07,"Springer, George",0.1428,1,0,
2026-08-07,"Church, Nathan",0.1425,1,0,
2026-08-07,"Jones, Spencer",0.1424,1,0,
2026-08-07,"Holliday, Jackson",0.1424,1,0,
2026-08-07,"Campusano, Luis",0.141,1,0,
2026-08-07,"White, Tommy",0.1399,1,0,
2026-08-07,"Tawa, Tim",0.1393,1,0,
2026-08-07,"Stott, Bryson",0.1392,1,0,
2026-08-07,"DeLauter, Chase",0.139,1,0,
2026-08-07,"McGonigle, Kevin",0.1384,1,0,
2026-08-07,"Baty, Brett",0.1384,1,0,
2026-08-07,"Monasterio, Andruw",0.1381,1,0,
2026-08-07,"Tolbert, Tyler",0.1379,1,0,
2026-08-07,"Riley, Austin",0.1374,1,1,
2026-08-07,"Happ, Ian",0.1373,1,0,
2026-08-07,"Smith, Cam",0.1369,1,1,
2026-08-07,"Tovar, Ezequiel",0.1365,1,0,
2026-08-07,"Kelly, Carson",0.1362,1,0,
2026-08-07,"Rafaela, Ceddanne",0.1362,1,0,
2026-08-07,"Ford, Harry",0.1347,1,1,
2026-08-07,"Kepler, Max",0.1346,1,0,
2026-08-07,"Grissom, Vaughn",0.1345,1,0,
2026-08-07,"McLain, Matt",0.1338,1,1,
2026-08-07,"Herrera, Iván",0.1338,1,1,
2026-08-07,"Rodríguez, Héctor",0.1326,1,0,
2026-08-07,"Lara, Luis",0.1309,1,0,
2026-08-07,"Langford, Wyatt",0.1307,1,0,
2026-08-07,"Turner, Trea",0.1303,1,0,
2026-08-07,"Arenado, Nolan",0.1302,1,1,
2026-08-07,"Nootbaar, Lars",0.1301,1,0,
2026-08-07,"Rogers, Jake",0.1298,1,0,
2026-08-07,"Flores Jr., Rafael",0.1298,1,0,
2026-08-07,"Meyers, Jake",0.1292,1,0,
2026-08-07,"Adames, Willy",0.1279,1,1,
2026-08-07,"Young, Jacob",0.1272,1,0,
2026-08-07,"Raleigh, Cal",0.1266,1,0,
2026-08-07,"Lowe, Josh",0.1266,1,0,
2026-08-07,"Waldschmidt, Ryan",0.126,1,1,
2026-08-07,"Horwitz, Spencer",0.1253,1,0,
2026-08-07,"Arozarena, Randy",0.1253,1,0,
2026-08-07,"Tena, José",0.1252,1,0,
2026-08-07,"Benge, Carson",0.1246,1,0,
2026-08-07,"Paredes, Isaac",0.1244,1,0,
2026-08-07,"Caratini, Victor",0.1241,1,0,
2026-08-07,"Peña, Jeremy",0.124,1,0,
2026-08-07,"Beavers, Dylan",0.1223,1,0,
2026-08-07,"Ornelas, Jonathan",0.1217,1,0,
2026-08-07,"Keith, Colt",0.1213,1,0,
2026-08-07,"Mack, Joe",0.1209,1,0,
2026-08-07,"DeLuca, Jonny",0.1205,1,1,
2026-08-07,"Duran, Ezequiel",0.1191,1,0,
2026-08-07,"Rodríguez, Julio",0.1183,1,1,
2026-08-07,"Hedges, Austin",0.1178,1,0,
2026-08-07,"Lopez, Otto",0.1175,1,0,
2026-08-07,"Ballesteros, Moisés",0.1169,1,0,
2026-08-07,"Loftin, Nick",0.1164,1,0,
2026-08-07,"Smith, Josh",0.115,1,1,
2026-08-07,"Butler, Lawrence",0.1146,1,0,
2026-08-07,"Massey, Michael",0.1145,1,0,
2026-08-07,"Simon, Ronny",0.1135,1,0,
2026-08-07,"Sheets, Gavin",0.1134,1,0,
2026-08-07,"Kreidler, Ryan",0.1134,1,0,
2026-08-07,"Rocchio, Brayan",0.1117,1,0,
2026-08-07,"Altuve, Jose",0.1114,1,0,
2026-08-07,"Swanson, Dansby",0.1111,1,0,
2026-08-07,"Realmuto, J.T.",0.1106,1,0,
2026-08-07,"O'Neill, Tyler",0.1105,1,0,
2026-08-07,"Torres, Gleyber",0.1103,1,0,
2026-08-07,"Young, Cole",0.1102,1,0,
2026-08-07,"Pratt, Cooper",0.1089,1,0,
2026-08-07,"Taveras, Leody",0.1084,1,0,
2026-08-07,"Albies, Ozzie",0.1081,1,0,
2026-08-07,"Bregman, Alex",0.1071,1,0,
2026-08-07,"McCray, Grant",0.1061,1,0,
2026-08-07,"Semien, Marcus",0.106,1,1,
2026-08-07,"Meidroth, Chase",0.1056,1,0,
2026-08-07,"Carter, Evan",0.1056,1,0,
2026-08-07,"Doyle, Brenton",0.105,1,0,
2026-08-07,"Ramírez, Pedro",0.1048,1,1,
2026-08-07,"Thomas, Lane",0.1039,1,0,
2026-08-07,"Susac, Daniel",0.1037,1,0,
2026-08-07,"Hamilton, David",0.1032,1,0,
2026-08-07,"Varsho, Daulton",0.1025,1,0,
2026-08-07,"Winn, Masyn",0.1018,1,0,
2026-08-07,"Murphy, Sean",0.1014,1,0,
2026-08-07,"Sogard, Nick",0.1009,1,0,
2026-08-07,"Wilson, Jacob",0.1008,1,0,
2026-08-07,"Diaz, Yainer",0.1008,1,0,
2026-08-07,"Bogaerts, Xander",0.1006,1,0,
2026-08-07,"Cronenworth, Jake",0.1005,1,0,
2026-08-07,"Collins, Isaac",0.0999,1,0,
2026-08-07,"Seigler, Anthony",0.0992,1,0,
2026-08-07,"Narváez, Carlos",0.0984,1,0,
2026-08-07,"Meckler, Wade",0.0966,1,0,
2026-08-07,"Dubón, Mauricio",0.0965,1,0,
2026-08-07,"Hicks, Liam",0.0956,1,0,
2026-08-07,"Perdomo, Geraldo",0.0953,1,0,
2026-08-07,"Bichette, Bo",0.0949,1,0,
2026-08-07,"Marte, Noelvi",0.0947,1,0,
2026-08-07,"Rengifo, Luis",0.0944,1,0,
2026-08-07,"Giménez, Andrés",0.0933,1,1,
2026-08-07,"Bohm, Alec",0.093,1,0,
2026-08-07,"Kirk, Alejandro",0.0923,1,0,
2026-08-07,"Kim, Ha-Seong",0.091,1,0,
2026-08-07,"Koss, Christian",0.0909,1,0,
2026-08-07,"Yoshida, Masataka",0.0897,1,0,
2026-08-07,"Clark, Max",0.0891,1,0,
2026-08-07,"Donovan, Brendan",0.0888,1,0,
2026-08-07,"Jiménez, Leo",0.0877,1,0,
2026-08-07,"Keaschall, Luke",0.0874,1,0,
2026-08-07,"Song, Sung-Mun",0.0872,1,0,
2026-08-07,"Ruiz, Esteury",0.0855,1,0,
2026-08-07,"Martin, Austin",0.0849,1,0,
2026-08-07,"Mayo, Coby",0.0848,1,0,
2026-08-07,"Palacios, Richie",0.0839,1,0,
2026-08-07,"Quero, Edgar",0.0821,1,0,
2026-08-07,"Ward, Taylor",0.082,1,0,
2026-08-07,"Polanco, Jorge",0.0812,1,0,
2026-08-07,"Montgomery, Braden",0.0792,1,1,
2026-08-07,"Lee, Jung Hoo",0.0788,1,0,
2026-08-07,"Naylor, Josh",0.0785,1,0,
2026-08-07,"Johnston, Troy",0.0771,1,0,
2026-08-07,"Acuña, Luisangel",0.0765,1,0,
2026-08-07,"Báez, Javier",0.0753,1,0,
2026-08-07,"Durbin, Caleb",0.0751,1,0,
2026-08-07,"Edwards, Xavier",0.0735,1,0,
2026-08-07,"Gilbert, Drew",0.0729,1,0,
2026-08-07,"Triolo, Jared",0.0715,1,0,
2026-08-07,"Marsee, Jakob",0.071,1,0,
2026-08-07,"Díaz, Elias",0.0704,1,0,
2026-08-07,"Walls, Taylor",0.0704,1,0,
2026-08-07,"Peraza, Oswald",0.0698,1,0,
2026-08-07,"Clement, Ernie",0.0692,1,0,
2026-08-07,"Torrens, Luis",0.0688,1,0,
2026-08-07,"Emerson, Colt",0.067,1,0,
2026-08-07,"Mangum, Jake",0.0668,1,0,
2026-08-07,"Gonzales, Nick",0.0665,1,0,
2026-08-07,"Arraez, Luis",0.0644,1,0,
2026-08-07,"Lukes, Nathan",0.0637,1,0,
2026-08-07,"Heineman, Tyler",0.0635,1,0,
2026-08-07,"Schanuel, Nolan",0.0632,1,1,
2026-08-07,"McKinstry, Zach",0.0625,1,0,
2026-08-07,"Hoerner, Nico",0.0619,1,0,
2026-08-07,"Kwan, Steven",0.0557,1,1,
2026-08-07,"Crawford, Justin",0.0537,1,0,
2026-08-07,"Lopez, Nicky",0.0413,1,0,
2026-08-07,"Nuñez, Nasim",0.0405,1,0,
2026-08-07,"Simpson, Chandler",0.0272,1,0,
2026-08-08,"Baldwin, Drake",0.337,1,0,
2026-08-08,"Olson, Matt",0.3359,1,0,
2026-08-08,"Harris II, Michael",0.3118,1,0,
2026-08-08,"Acuña Jr., Ronald",0.2936,1,1,
2026-08-08,"Walker, Jordan",0.2901,1,1,
2026-08-08,"Rice, Ben",0.2683,1,1,
2026-08-08,"Sánchez, Jesús",0.2567,1,0,
2026-08-08,"Harper, Bryce",0.2528,1,1,
