pitcher,stand,hr,bbe,barrels,pull_air,air_ev,name,bats,pa,barrel_rate,pull_air_rate,bbe_per_pa,xhr_pa_raw,talent_hr_pa,regression_w
671922,L,3,71,7,10,94.63947368421053,"Canzone, Dominic",L,121,0.09859154929577464,0.14084507042253522,0.5867768595041323,0.03475206611570248,0.0317527085722922,0.283
671936,L,0,34,1,6,92.61111111111111,"Rice, Ben",L,54,0.029411764705882353,0.17647058823529413,0.6296296296296297,0.012648148148148148,0.02772229062835281,0.159
672021,L,2,5,2,1,98.7,"Martínez, Angel",L,19,0.4,0.2,0.2631578947368421,0.061473684210526305,0.03140487339720593,0.027
672282,L,4,86,7,9,92.62083333333334,"Alvarez, Yordan",L,134,0.08139534883720931,0.10465116279069768,0.6417910447761194,0.031246268656716415,0.030788391962060443,0.323
672335,L,4,57,7,7,93.68095238095238,"Crow-Armstrong, Pete",L,84,0.12280701754385964,0.12280701754385964,0.6785714285714286,0.049416666666666664,0.03510246057987538,0.241
672442,L,0,7,0,1,88.15,"Giménez, Andrés",L,11,0.0,0.14285714285714285,0.6363636363636364,0.0016363636363636363,0.02948656525606957,0.037
672456,L,7,194,16,32,93.855,"Church, Nathan",L,253,0.08247422680412371,0.16494845360824742,0.766798418972332,0.0386403162055336,0.034756028078352895,0.519
672582,L,0,16,0,2,91.53333333333335,"Montgomery, Colson",L,21,0.0,0.125,0.7619047619047619,0.001714285714285714,0.028214090453362428,0.082
672629,L,0,13,0,2,83.39999999999999,"Heim, Jonah",L,23,0.0,0.15384615384615385,0.5652173913043478,0.0015652173913043477,0.028615963645167986,0.067
672782,L,5,75,8,20,95.61627906976744,"Wetherholt, JJ",L,115,0.10666666666666667,0.26666666666666666,0.6521739130434783,0.043130434782608695,0.03426398339657301,0.294
673513,L,2,55,5,9,93.45217391304348,"Gorman, Nolan",L,99,0.09090909090909091,0.16363636363636364,0.5555555555555556,0.030676767676767674,0.030594703743202924,0.234
673540,L,6,64,6,6,93.2054054054054,"Church, Nathan",L,103,0.09375,0.09375,0.6213592233009708,0.03454368932038834,0.03161200522104639,0.262
673929,L,3,25,5,4,94.51176470588236,"Rengifo, Luis",L,35,0.2,0.16,0.7142857142857143,0.0842,0.03710991784112422,0.122
674370,L,2,25,3,4,92.28947368421052,"Collins, Isaac",L,38,0.12,0.16,0.6578947368421053,0.04728947368421052,0.03260863414407672,0.122
674444,L,8,59,7,7,93.7423076923077,"Gray, Tristan",L,99,0.11864406779661017,0.11864406779661017,0.5959595959595959,0.04192929292929293,0.033373897239576344,0.247
674841,L,1,55,2,5,95.02173913043478,"Gilbert, Drew",L,81,0.03636363636363636,0.09090909090909091,0.6790123456790124,0.01530864197530864,0.026997908366265703,0.234
675512,L,7,104,8,15,92.08749999999999,"Rutschman, Adley",L,152,0.07692307692307693,0.14423076923076922,0.6842105263157895,0.03203947368421053,0.03110788176263507,0.366
675540,L,1,22,1,3,87.07692307692308,"Jensen, Carter",L,26,0.045454545454545456,0.13636363636363635,0.8461538461538461,0.02419230769230769,0.029875068943867496,0.109
675627,L,1,9,2,4,98.10000000000001,"Kepler, Max",L,11,0.2222222222222222,0.4444444444444444,0.8181818181818182,0.1110909090909091,0.03440397533993993,0.048
675660,L,0,79,7,11,92.38292682926829,"Abreu, Wilyer",L,113,0.08860759493670886,0.13924050632911392,0.6991150442477876,0.0373716814159292,0.03264438605903039,0.305
675848,L,4,69,5,10,90.62307692307692,"Caissie, Owen",L,105,0.07246376811594203,0.14492753623188406,0.6571428571428571,0.029095238095238094,0.030161062594385116,0.277
675911,L,6,64,10,10,96.00263157894737,"Julien, Edouard",L,107,0.15625,0.15625,0.5981308411214953,0.05542056074766354,0.03708790592328251,0.262
675916,L,1,9,2,0,102.375,"Montgomery, Braden",L,14,0.2222222222222222,0.0,0.6428571428571429,0.08214285714285714,0.033025496675746974,0.048
675919,L,1,6,1,2,90.92,"Lee, Jung Hoo",L,7,0.16666666666666666,0.3333333333333333,0.8571428571428571,0.08728571428571429,0.0323991798018535,0.032
675989,L,0,34,2,2,93.47222222222223,"Mayer, Marcelo",L,52,0.058823529411764705,0.058823529411764705,0.6538461538461539,0.022807692307692307,0.029336423812579452,0.159
676051,L,0,17,0,4,90.55,"De La Cruz, Elly",L,26,0.0,0.23529411764705882,0.6538461538461539,0.002769230769230769,0.028170609545722782,0.086
676083,L,6,155,11,26,95.52727272727273,"Quero, Edgar",L,210,0.07096774193548387,0.16774193548387098,0.7380952380952381,0.03234761904761905,0.0313922809248102,0.463
676105,L,1,4,1,2,96.875,"Busch, Michael",L,7,0.25,0.5,0.5714285714285714,0.08728571428571429,0.031802587035724576,0.022
676106,L,9,169,18,13,94.96172839506173,"Kwan, Steven",L,252,0.10650887573964497,0.07692307692307693,0.6706349206349206,0.041999999999999996,0.03610467953418471,0.484
676130,L,0,1,0,0,70.3,"Chisholm Jr., Jazz",L,6,0.0,0.0,0.16666666666666666,0.0,0.030400735676411408,0.006
676254,L,1,29,2,3,93.89333333333335,"Bellinger, Cody",L,48,0.06896551724137931,0.10344827586206896,0.6041666666666666,0.025083333333333332,0.02980837236410111,0.139
676263,L,2,63,3,4,93.152,"Carroll, Corbin",L,85,0.047619047619047616,0.06349206349206349,0.7411764705882353,0.021141176470588233,0.028125215123775818,0.259
676282,L,3,82,7,12,92.4304347826087,"Young, Cole",L,117,0.08536585365853659,0.14634146341463414,0.7008547008547008,0.03624786324786325,0.032346786044867376,0.313
676395,L,0,9,0,0,91.83333333333333,"Marsh, Brandon",L,14,0.0,0.0,0.6428571428571429,0.0,0.029113932049896638,0.048
676428,L,0,32,2,2,90.86666666666666,"Sheets, Gavin",L,48,0.0625,0.0625,0.6666666666666666,0.024708333333333332,0.029684904830646848,0.151
676440,L,14,213,22,37,93.04655172413793,"Raleigh, Cal",L,303,0.10328638497652583,0.17370892018779344,0.7029702970297029,0.04394719471947194,0.037820065223099206,0.542
676467,L,2,20,3,3,93.16,"McCarthy, Jake",L,25,0.15,0.15,0.8,0.07115999999999999,0.034628665787152325,0.1
676477,L,1,54,3,12,90.91034482758621,"De La Cruz, Elly",L,84,0.05555555555555555,0.2222222222222222,0.6428571428571429,0.023107142857142854,0.028847516545795635,0.231
676508,L,1,8,1,2,93.24,"Santana, Carlos",L,11,0.125,0.25,0.7272727272727273,0.055545454545454544,0.031632429754223944,0.043
676510,L,0,6,0,0,72.4,"Gilbert, Drew",L,8,0.0,0.0,0.75,0.0,0.02958351159908852,0.032
676534,L,1,79,5,9,92.71081081081081,"Castro, Willi",L,126,0.06329113924050633,0.11392405063291139,0.626984126984127,0.024103174603174602,0.028597235332360072,0.305
676568,L,1,11,0,1,94.86,"Yoshida, Masataka",L,15,0.0,0.09090909090909091,0.7333333333333333,0.0012,0.02887818407031657,0.058
676571,L,2,45,2,9,92.59411764705882,"Crow-Armstrong, Pete",L,71,0.044444444444444446,0.2,0.6338028169014085,0.01847887323943662,0.028151477569800507,0.2
676596,L,1,9,1,2,102.35999999999999,"Kim, Hyeseong",L,12,0.1111111111111111,0.2222222222222222,0.75,0.050916666666666666,0.031538535224499814,0.048
676604,L,2,28,1,7,96.375,"Mullins, Cedric",L,38,0.03571428571428571,0.25,0.7368421052631579,0.01844736842105263,0.028937785928942014,0.135
676617,L,1,63,5,6,94.65555555555555,"Mullins, Cedric",L,99,0.07936507936507936,0.09523809523809523,0.6363636363636364,0.030131313131313127,0.030455991295074862,0.259
676661,L,2,11,2,0,95.38333333333333,"Marsee, Jakob",L,15,0.18181818181818182,0.0,0.7333333333333333,0.07666666666666666,0.0332244318888157,0.058
676664,L,2,33,2,7,89.39285714285714,"Olson, Matt",L,47,0.06060606060606061,0.21212121212121213,0.7021276595744681,0.027148936170212763,0.030039662211490542,0.155
676680,L,0,9,0,1,94.1,"Chisholm Jr., Jazz",L,11,0.0,0.1111111111111111,0.8181818181818182,0.001636363636363636,0.029191854127818717,0.048
676684,L,0,34,1,2,93.53076923076924,"Cronenworth, Jake",L,59,0.029411764705882353,0.058823529411764705,0.576271186440678,0.010355932203389831,0.02735810678666224,0.159
676694,L,0,2,0,0,,"McKinstry, Zach",L,2,0.0,0.0,1.0,0.0,0.030233698667200357,0.011
676702,L,0,9,0,2,93.2,"Sullivan, Brett",L,10,0.0,0.2222222222222222,0.9,0.0035999999999999995,0.02928536062132521,0.048
676742,L,1,15,1,4,94.575,"Aranda, Jonathan",L,28,0.06666666666666667,0.26666666666666666,0.5357142857142857,0.023107142857142854,0.029995591283526194,0.077
676755,L,2,54,6,11,95.92105263157895,"Baty, Brett",L,82,0.1111111111111111,0.2037037037037037,0.6585365853658537,0.04448780487804878,0.033781515473697,0.231
676760,L,3,79,6,19,93.02093023255814,"Carpenter, Kerry",L,117,0.0759493670886076,0.24050632911392406,0.6752136752136753,0.03241025641025641,0.031131055651894675,0.305
676775,L,1,46,3,4,90.94545454545454,"Bellinger, Cody",L,67,0.06521739130434782,0.08695652173913043,0.6865671641791045,0.02682089552238806,0.02980661217460317,0.204
676879,L,1,62,2,6,88.825,"McGuire, Reese",L,111,0.03225806451612903,0.0967741935483871,0.5585585585585585,0.011333333333333332,0.02564132158717823,0.256
676910,L,0,3,1,1,95.5,"Massey, Michael",L,7,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.0847142857142857,0.03145724598127499,0.016
676917,L,9,205,13,29,91.87058823529411,"Ballesteros, Moisés",L,317,0.06341463414634146,0.14146341463414633,0.6466876971608833,0.025227129337539428,0.02772492122500272,0.532
676962,L,0,90,6,13,93.71063829787234,"García Jr., Luis",L,143,0.06666666666666667,0.14444444444444443,0.6293706293706294,0.02576223776223776,0.028967165022340237,0.333
676974,L,4,153,11,24,94.6474358974359,"Rumfield, TJ",L,264,0.0718954248366013,0.1568627450980392,0.5795454545454546,0.025594696969696965,0.028283849230612917,0.459
676979,L,0,12,0,2,86.72,"Friedl, TJ",L,20,0.0,0.16666666666666666,0.6,0.0017999999999999997,0.028771526861617006,0.062
677020,L,1,17,1,1,91.78571428571429,"Wells, Austin",L,23,0.058823529411764705,0.058823529411764705,0.7391304347826086,0.02578260869565217,0.030156535559677927,0.086
677053,L,2,27,4,5,93.46923076923076,"Montgomery, Colson",L,48,0.14814814814814814,0.18518518518518517,0.5625,0.04979166666666665,0.033076851002079535,0.13
677161,L,1,14,2,2,104.12857142857142,"Merrill, Jackson",L,21,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.056476190476190465,0.03243917435101614,0.072
677865,L,1,94,3,17,90.8921052631579,"Aranda, Jonathan",L,126,0.031914893617021274,0.18085106382978725,0.746031746031746,0.016119047619047616,0.02561213004971146,0.343
677944,L,8,197,16,26,93.56372549019608,"Raley, Luke",L,274,0.08121827411167512,0.1319796954314721,0.718978102189781,0.03528467153284671,0.03303345742546755,0.523
677952,L,13,191,15,33,93.74678899082568,"Benson, Will",L,307,0.07853403141361257,0.17277486910994763,0.6221498371335505,0.030029315960912056,0.030291462280228214,0.515
677955,L,0,42,2,6,91.72631578947369,"Pauley, Graham",L,69,0.047619047619047616,0.14285714285714285,0.6086956521739131,0.018231884057971014,0.02823546075614976,0.189
677958,L,9,169,15,31,94.61354166666666,"De La Cruz, Elly",L,249,0.08875739644970414,0.1834319526627219,0.678714859437751,0.036879518072289154,0.033625133844261704,0.484
677960,L,3,74,5,11,91.06428571428572,"Donovan, Brendan",L,112,0.06756756756756757,0.14864864864864866,0.6607142857142857,0.0274375,0.0296571187300412,0.291
677961,L,1,41,2,8,92.54583333333333,"Rocchio, Brayan",L,64,0.04878048780487805,0.1951219512195122,0.640625,0.02021875,0.028649329897875407,0.186
677976,L,1,56,2,8,91.05,"Aranda, Jonathan",L,70,0.03571428571428571,0.14285714285714285,0.8,0.018485714285714282,0.02770225914165451,0.237
678020,L,1,26,1,4,90.0875,"Cronenworth, Jake",L,40,0.038461538461538464,0.15384615384615385,0.65,0.016175000000000002,0.028752830861312938,0.126
678022,L,7,97,7,14,92.65185185185184,"Benge, Carson",L,172,0.07216494845360824,0.14432989690721648,0.563953488372093,0.024866279069767436,0.028572426812988834,0.35
678368,L,2,10,2,3,96.12857142857142,"Marsh, Brandon",L,16,0.2,0.3,0.625,0.07525,0.032921227144370874,0.053
678391,L,0,7,1,1,98.46666666666665,"Soto, Juan",L,8,0.14285714285714285,0.14285714285714285,0.875,0.07412499999999998,0.032200043622622805,0.037
678394,L,9,142,17,31,95.76025641025642,"Loperfido, Joey",L,188,0.11971830985915492,0.21830985915492956,0.7553191489361702,0.0549627659574468,0.04132685069375128,0.441
678576,L,0,4,0,1,97.03333333333335,"Frelick, Sal",L,8,0.0,0.25,0.5,0.00225,0.029953984551252526,0.022
678606,L,0,79,2,1,89.47727272727273,"Naylor, Bo",L,101,0.02531645569620253,0.012658227848101266,0.7821782178217822,0.011564356435643564,0.02477265372913632,0.305
678868,L,0,19,0,3,91.14999999999999,"Reynolds, Bryan",L,23,0.0,0.15789473684210525,0.8260869565217391,0.0023478260869565218,0.027875084688857483,0.095
678906,L,8,110,10,20,95.69682539682539,"Schanuel, Nolan",L,172,0.09090909090909091,0.18181818181818182,0.6395348837209303,0.03552325581395349,0.03244859067919086,0.379
679358,L,1,79,8,12,93.99117647058823,"Basallo, Samuel",L,105,0.10126582278481013,0.1518987341772152,0.7523809523809524,0.04586666666666666,0.035235520556359576,0.305
679775,L,0,26,0,5,89.6923076923077,"Seager, Corey",L,37,0.0,0.19230769230769232,0.7027027027027027,0.0024324324324324327,0.02701833204210538,0.126
679883,L,3,129,7,20,89.92063492063492,"Hamilton, David",L,189,0.05426356589147287,0.15503875968992248,0.6825396825396826,0.023201058201058198,0.02749342933775719,0.417
680570,L,4,85,8,16,95.72857142857143,"Freeman, Freddie",L,115,0.09411764705882353,0.18823529411764706,0.7391304347826086,0.04250434782608695,0.03439774612319946,0.321
680573,L,4,100,6,15,94.25,"Isbel, Kyle",L,141,0.06,0.15,0.7092198581560284,0.026382978723404255,0.029074396534896036,0.357
680604,L,3,34,4,5,95.64375,"Del Castillo, Adrian",L,42,0.11764705882352941,0.14705882352941177,0.8095238095238095,0.056904761904761895,0.03475371524388957,0.159
680689,L,0,1,0,0,,"Massey, Michael",L,5,0.0,0.0,0.2,0.0,0.030400735676411408,0.006
680694,L,7,199,13,23,91.67159090909091,"Clemens, Kody",L,307,0.06532663316582915,0.11557788944723618,0.6482084690553745,0.025697068403908795,0.0280112131129507,0.525
680702,L,0,14,1,5,96.975,"Ohtani, Shohei",L,19,0.07142857142857142,0.35714285714285715,0.7368421052631579,0.034999999999999996,0.030889346172321985,0.072
680704,L,0,9,0,3,84.775,"Friedl, TJ",L,18,0.0,0.3333333333333333,0.5,0.0029999999999999996,0.02925678919275378,0.048
680723,L,1,5,0,2,96.53333333333335,"McCarthy, Jake",L,14,0.0,0.4,0.35714285714285715,0.0025714285714285713,0.029812920542095177,0.027
680728,L,0,5,0,1,93.1,"Vivas, Jorbit",L,5,0.0,0.2,1.0,0.0036,0.029840719769894407,0.027
680730,L,4,53,5,11,92.65172413793104,"Cruz, Oneil",L,75,0.09433962264150944,0.20754716981132076,0.7066666666666667,0.040973333333333334,0.032936136584107864,0.227
680732,L,9,196,17,43,92.2183486238532,"Turang, Brice",L,312,0.08673469387755102,0.2193877551020408,0.6282051282051282,0.03381089743589743,0.03225922620975096,0.521
680736,L,6,88,8,9,92.86739130434782,"DeLauter, Chase",L,125,0.09090909090909091,0.10227272727272728,0.704,0.038096,0.03304097446802412,0.328
680742,L,2,51,2,6,89.52222222222223,"Smith, Josh",L,86,0.0392156862745098,0.11764705882352941,0.5930232558139535,0.014627906976744185,0.02705002776296285,0.221
680744,L,1,39,1,4,90.06111111111112,"Mayer, Marcelo",L,65,0.02564102564102564,0.10256410256410256,0.6,0.009953846153846152,0.026898324919773814,0.178
680755,L,3,66,10,16,94.08536585365853,"Soderstrom, Tyler",L,111,0.15151515151515152,0.24242424242424243,0.5945945945945946,0.054396396396396395,0.03696217609590499,0.268
680767,L,3,64,5,6,94.82857142857144,"Caissie, Owen",L,86,0.078125,0.09375,0.7441860465116279,0.034686046511627905,0.03164934481219119,0.262
680802,L,4,51,3,13,95.85517241379311,"Moncada, Yoán",L,80,0.058823529411764705,0.2549019607843137,0.6375,0.0244875,0.02922682102783751,0.221
680916,L,1,17,1,1,91.3125,"Bell, Josh",L,30,0.058823529411764705,0.058823529411764705,0.5666666666666667,0.019766666666666665,0.029637393354130955,0.086
680951,L,0,1,0,0,,"Soderstrom, Tyler",L,3,0.0,0.0,0.3333333333333333,0.0,0.030400735676411408,0.006
681006,L,0,4,0,1,93.5,"Montgomery, Colson",L,8,0.0,0.25,0.5,0.00225,0.029953984551252526,0.022
681035,L,6,112,7,21,90.21929824561404,"Gray, Tristan",L,181,0.0625,0.1875,0.6187845303867403,0.024325966850828728,0.02817479946823042,0.384
681084,L,0,4,1,0,99.4,"Marsee, Jakob",L,6,0.25,0.0,0.6666666666666666,0.09583333333333333,0.0319884048411076,0.022
681151,L,1,36,4,11,91.616,"Raleigh, Cal",L,53,0.1111111111111111,0.3055555555555556,0.6792452830188679,0.047132075471698114,0.033330036455609245,0.167
681168,L,1,18,1,3,96.34545454545454,"Crawford, J.P.",L,24,0.05555555555555555,0.16666666666666666,0.75,0.026208333333333333,0.030173147259749823,0.091
681190,L,7,181,17,42,95.56442307692308,"Greene, Riley",L,239,0.09392265193370165,0.23204419889502761,0.7573221757322176,0.04406276150627615,0.03733488362899293,0.501
681217,L,0,54,1,12,91.66666666666667,"Alvarez, Yordan",L,95,0.018518518518518517,0.2222222222222222,0.5684210526315789,0.008326315789473683,0.025436556453256595,0.231
681252,L,0,13,0,1,93.81666666666666,"Caratini, Victor",L,23,0.0,0.07692307692307693,0.5652173913043478,0.0007826086956521738,0.02856324906981318,0.067
681293,L,8,128,11,22,92.55657894736842,"McCarthy, Jake",L,229,0.0859375,0.171875,0.5589519650655022,0.029349344978165933,0.030062497774791246,0.416
681343,L,1,13,0,2,91.05555555555556,"Turang, Brice",L,26,0.0,0.15384615384615385,0.5,0.0013846153846153845,0.02860379874316303,0.067
681347,L,14,179,19,32,93.70891089108912,"Lowe, Josh",L,243,0.10614525139664804,0.1787709497206704,0.7366255144032922,0.047329218106995884,0.03892608133309952,0.499
681402,L,3,45,6,9,96.29310344827586,"Conforto, Michael",L,72,0.13333333333333333,0.2,0.625,0.050166666666666665,0.03448903625524651,0.2
681432,L,1,2,1,0,107.8,"Harper, Bryce",L,2,0.5,0.0,1.0,0.2875,0.033393039326541016,0.011
681517,L,7,163,19,30,97.17692307692307,"Young, Jared",L,233,0.1165644171779141,0.18404907975460122,0.6995708154506438,0.04920600858369098,0.0394259841299478,0.475
681520,L,0,2,0,0,,"Grisham, Trent",L,3,0.0,0.0,0.6666666666666666,0.0,0.030233698667200357,0.011
681676,L,1,20,1,8,89.83333333333333,"Schneemann, Daniel",L,37,0.05,0.4,0.5405405405405406,0.01943243243243243,0.029455909030395567,0.1
681751,L,1,10,2,1,89.62,"Peters, Tristan",L,16,0.2,0.1,0.625,0.073,0.032802806091739294,0.053
681799,L,1,30,1,1,88.10000000000001,"Kwan, Steven",L,47,0.03333333333333333,0.03333333333333333,0.6382978723404256,0.012617021276595744,0.028004970455849227,0.143
681806,L,0,4,0,0,95.66666666666667,"Walton, Donovan",L,6,0.0,0.0,0.6666666666666666,0.0,0.029905071507774265,0.022
681810,L,4,53,8,7,94.65666666666667,"Freeman, Freddie",L,75,0.1509433962264151,0.1320754716981132,0.7066666666666667,0.06301333333333334,0.03794952714204777,0.227
681867,L,3,47,3,6,93.91111111111111,"Naylor, Bo",L,68,0.06382978723404255,0.1276595744680851,0.6911764705882353,0.026955882352941177,0.029821408052945815,0.207
681870,L,1,27,1,3,92.40666666666667,"Naylor, Josh",L,48,0.037037037037037035,0.1111111111111111,0.5625,0.013104166666666663,0.028291524915123017,0.13
681892,L,0,44,0,1,89.19999999999999,"Basallo, Samuel",L,67,0.0,0.022727272727272728,0.6567164179104478,0.00026865671641791044,0.024617652022110952,0.196
681895,L,1,41,2,6,93.19444444444444,"García Jr., Luis",L,75,0.04878048780487805,0.14634146341463414,0.5466666666666666,0.01677333333333333,0.028010134950665753,0.186
681911,L,1,36,4,3,90.6304347826087,"Carroll, Corbin",L,68,0.1111111111111111,0.08333333333333333,0.5294117647058824,0.03461764705882353,0.031244298386796814,0.167
681916,L,0,25,1,4,89.9090909090909,"Conforto, Michael",L,40,0.04,0.16,0.625,0.016175000000000002,0.028814186133807144,0.122
681982,L,6,52,6,14,94.27352941176471,"Quero, Edgar",L,79,0.11538461538461539,0.2692307692307692,0.6582278481012658,0.046860759493670884,0.03422108901336789,0.224
682052,L,2,58,1,11,88.90869565217392,"Olson, Matt",L,89,0.017241379310344827,0.1896551724137931,0.651685393258427,0.008685393258426967,0.02523649565722365,0.244
682120,L,2,44,4,7,89.43684210526315,"Young, Cole",L,68,0.09090909090909091,0.1590909090909091,0.6470588235294118,0.035676470588235296,0.031572758318360795,0.196
682227,L,2,15,2,4,91.54444444444444,"O'Hearn, Ryan",L,24,0.13333333333333333,0.26666666666666666,0.625,0.050916666666666666,0.03213478542272034,0.077
682243,L,5,106,5,25,89.21833333333333,"Shewmake, Braden",L,153,0.04716981132075472,0.2358490566037736,0.6928104575163399,0.02173202614379085,0.027294153596756278,0.371
682254,L,1,35,2,3,93.05833333333334,"Benge, Carson",L,71,0.05714285714285714,0.08571428571428572,0.49295774647887325,0.01695774647887324,0.028353740856702454,0.163
682274,L,0,4,0,1,96.13333333333333,"Clemens, Kody",L,8,0.0,0.25,0.5,0.00225,0.029953984551252526,0.022
682445,L,1,8,1,3,99.76,"Shewmake, Braden",L,12,0.125,0.375,0.6666666666666666,0.05241666666666667,0.03149928984448829,0.043
682608,L,2,59,3,11,90.38275862068966,"Horwitz, Spencer",L,91,0.05084745762711865,0.1864406779661017,0.6483516483516484,0.021131868131868133,0.028239804925567717,0.247
682610,L,1,4,0,0,101.825,"Schanuel, Nolan",L,10,0.0,0.0,0.4,0.0,0.029905071507774265,0.022
682668,L,0,3,0,0,96.4,"Rice, Ben",L,4,0.0,0.0,0.75,0.0,0.03006848719907358,0.016
682769,L,0,6,0,3,93.43333333333334,"Heim, Jonah",L,6,0.0,0.5,1.0,0.009,0.02987383417973368,0.032
682825,L,1,11,2,0,101.03333333333335,"Sullivan, Brett",L,29,0.18181818181818182,0.0,0.3793103448275862,0.0396551724137931,0.031092879863781096,0.058
682842,L,2,61,0,11,89.09642857142856,"Murakami, Munetaka",L,80,0.0,0.18032786885245902,0.7625,0.0024749999999999998,0.02345854007232558,0.253
682982,L,0,6,0,2,88.475,"Hamilton, David",L,14,0.0,0.3333333333333333,0.42857142857142855,0.002571428571428571,0.02966646090784428,0.032
682989,L,0,25,2,4,98.13,"Edwards, Xavier",L,29,0.08,0.16,0.8620689655172413,0.04213793103448275,0.03198039723557333,0.122
682995,L,0,14,1,0,96.53999999999999,"Soto, Juan",L,22,0.07142857142857142,0.0,0.6363636363636364,0.02613636363636363,0.030249702311028637,0.072
682997,L,0,6,0,0,86.075,"Tucker, Kyle",L,8,0.0,0.0,0.75,0.0,0.02958351159908852,0.032
683000,L,0,32,3,3,95.7,"Peters, Tristan",L,50,0.09375,0.09375,0.64,0.03558,0.03132591111995502,0.151
683003,L,5,79,6,18,93.87380952380951,"Clemens, Kody",L,127,0.0759493670886076,0.22784810126582278,0.6220472440944882,0.029716535433070866,0.030309418751517617,0.305
683004,L,9,136,19,16,94.0013157894737,"Beavers, Dylan",L,201,0.13970588235294118,0.11764705882352941,0.6766169154228856,0.055786069651741294,0.041422274145782534,0.43
683155,L,1,11,0,8,92.44,"Thompson, Sterlin",L,14,0.0,0.7272727272727273,0.7857142857142857,0.010285714285714285,0.029401445102478125,0.058
683175,L,1,43,4,7,91.74642857142858,"Anthony, Roman",L,77,0.09302325581395349,0.16279069767441862,0.5584415584415584,0.031506493506493496,0.030750279722913387,0.193
683232,L,1,32,3,4,88.4125,"Larnach, Trevor",L,45,0.09375,0.125,0.7111111111111111,0.039933333333333335,0.03198301803819402,0.151
683352,L,2,26,3,4,90.14999999999999,"Wetherholt, JJ",L,30,0.11538461538461539,0.15384615384615385,0.8666666666666667,0.05990000000000001,0.034271520181701286,0.126
683409,L,3,25,1,8,94.24375,"Collins, Isaac",L,34,0.04,0.32,0.7352941176470589,0.021147058823529415,0.029420534770822928,0.122
683618,L,1,42,3,6,91.16111111111111,"Smith, Pavin",L,75,0.07142857142857142,0.14285714285714285,0.56,0.02444,0.029409969177614705,0.189
683627,L,0,12,0,1,86.10000000000001,"Rumfield, TJ",L,13,0.0,0.08333333333333333,0.9230769230769231,0.0013846153846153845,0.028745565323155465,0.062
683734,L,0,1,0,0,,"Lee, Jung Hoo",L,4,0.0,0.0,0.25,0.0,0.030400735676411408,0.006
683742,L,1,31,2,7,92.04736842105264,"Horwitz, Spencer",L,49,0.06451612903225806,0.22580645161290322,0.6326530612244898,0.026040816326530613,0.02990425812110386,0.147
683766,L,0,4,1,0,93.05,"Baty, Brett",L,4,0.25,0.0,1.0,0.14375,0.03303007150777427,0.022
683769,L,5,52,5,15,89.98529411764706,"Gorman, Nolan",L,79,0.09615384615384616,0.28846153846153844,0.6582278481012658,0.03981012658227848,0.032640774740124764,0.224
684007,L,8,90,11,16,93.21489361702129,"Lile, Daylen",L,140,0.12222222222222222,0.17777777777777778,0.6428571428571429,0.047235714285714284,0.03612499053016574,0.333
684049,L,4,28,7,2,94.16842105263159,"Johnston, Troy",L,45,0.25,0.07142857142857142,0.6222222222222222,0.09024444444444443,0.03860277693209091,0.135
684320,L,2,16,3,2,95.24285714285715,"Aranda, Jonathan",L,23,0.1875,0.125,0.6956521739130435,0.07656521739130434,0.03432437059026191,0.082
684442,L,2,16,2,2,93.575,"Soderstrom, Tyler",L,19,0.125,0.125,0.8421052631578947,0.06242105263157894,0.03316974489559045,0.082
684665,L,0,3,0,0,83.85,"Yelich, Christian",L,5,0.0,0.0,0.6,0.0,0.03006848719907358,0.016
684974,L,1,34,2,9,93.07777777777778,"Castro, Willi",L,48,0.058823529411764705,0.2647058823529412,0.7083333333333334,0.027333333333333334,0.030055450891419616,0.159
685005,L,1,14,1,3,98.06666666666666,"Moncada, Yoán",L,24,0.07142857142857142,0.21428571428571427,0.5833333333333334,0.02620833333333333,0.03025489600050068,0.072
685112,L,0,7,1,1,97.07499999999999,"Jensen, Carter",L,15,0.14285714285714285,0.14285714285714285,0.4666666666666667,0.03953333333333333,0.030905168399806407,0.037
685126,L,3,39,2,6,93.25714285714287,"Isbel, Kyle",L,65,0.05128205128205128,0.15384615384615385,0.6,0.019353846153846152,0.02857229752251354,0.178
685299,L,11,115,14,23,95.08472222222223,"Loperfido, Joey",L,155,0.12173913043478261,0.2,0.7419354838709677,0.05460645161290323,0.03993991556920114,0.39
685801,L,1,24,2,3,91.72999999999999,"Clemens, Kody",L,38,0.08333333333333333,0.125,0.631578947368421,0.03168421052631579,0.030700755931676687,0.118
686218,L,12,149,16,36,93.2329268292683,"Santana, Carlos",L,227,0.10738255033557047,0.24161073825503357,0.6563876651982379,0.04338325991189426,0.03637276256626963,0.453
686228,L,0,5,0,0,104.0,"Mullins, Cedric",L,5,0.0,0.0,1.0,0.0,0.02974342247259711,0.027
686475,L,1,18,1,3,94.53999999999999,"DeLauter, Chase",L,19,0.05555555555555555,0.16666666666666666,0.9473684210526315,0.033105263157894735,0.030800140880164497,0.091
686560,L,1,27,2,6,94.35625,"Butler, Lawrence",L,50,0.07407407407407407,0.2222222222222222,0.54,0.025159999999999995,0.02986402491512302,0.13
686563,L,0,0,0,0,,"Pasquantino, Vinnie",L,1,0.0,0.0,0.0,0.0,0.030569628652391472,0.0
