batter,p_throws,hr,bbe,barrels,pull_air,air_ev,name,bats,pa,barrel_rate,pull_air_rate,bbe_per_pa,xhr_pa_raw,talent_hr_pa,regression_w
641680,R,3,145,5,26,90.81343283582089,"Heim, Jonah",L,200,0.034482758620689655,0.1793103448275862,0.725,0.016715,0.020928229913229117,0.707
641820,R,0,9,1,0,90.5,"Mancini, Trey",R,10,0.1111111111111111,0.0,0.9,0.057499999999999996,0.03455234974220244,0.13
641857,R,10,167,18,24,94.04838709677419,"McMahon, Ryan",L,268,0.10778443113772455,0.1437125748502994,0.6231343283582089,0.04023134328358209,0.03782046898929594,0.736
641933,R,2,80,5,16,91.32173913043479,"O'Neill, Tyler",R,137,0.0625,0.2,0.583941605839416,0.023087591240875907,0.026525853082014578,0.571
642020,R,0,13,0,1,76.625,"Robinson, Chuckie",R,17,0.0,0.07692307692307693,0.7647058823529411,0.0010588235294117646,0.02575858682320988,0.178
642086,R,8,193,11,35,93.12407407407407,"Smith, Dominic",L,256,0.05699481865284974,0.18134715025906736,0.75390625,0.027167968750000004,0.02810288577455324,0.763
642133,R,1,5,1,1,87.15,"Tellez, Rowdy",L,9,0.2,0.2,0.5555555555555556,0.06588888888888889,0.03378548579471405,0.077
642201,R,2,72,5,9,87.97142857142856,"White, Eli",R,87,0.06944444444444445,0.125,0.8275862068965517,0.03490804597701149,0.033181753352703,0.545
642215,R,1,31,1,5,90.22142857142856,"Wilson, Weston",R,57,0.03225806451612903,0.16129032258064516,0.543859649122807,0.011666666666666667,0.02448658020745753,0.341
642350,R,2,64,8,9,90.04137931034482,"Siri, Jose",R,101,0.125,0.140625,0.6336633663366337,0.04714851485148514,0.03938804098957272,0.516
642708,R,5,50,6,2,94.35000000000001,"Rosario, Amed",R,79,0.12,0.04,0.6329113924050633,0.04412658227848101,0.037026738601236536,0.455
642715,R,17,243,20,50,91.25076923076924,"Adames, Willy",R,368,0.0823045267489712,0.205761316872428,0.6603260869565217,0.03369565217391304,0.033183681882748645,0.802
642851,R,0,35,0,5,89.1,"Wynns, Austin",R,52,0.0,0.14285714285714285,0.6730769230769231,0.0017307692307692308,0.020286200581988333,0.368
643217,R,14,267,25,65,93.26516129032258,"Benintendi, Andrew",L,389,0.09363295880149813,0.24344569288389514,0.6863753213367609,0.039961439588688946,0.038337359334531855,0.817
643289,R,7,290,11,35,88.76797385620915,"Dubón, Mauricio",R,364,0.03793103448275862,0.1206896551724138,0.7967032967032966,0.019107142857142854,0.021164810173666844,0.829
643376,R,4,83,6,16,92.88611111111112,"Jansen, Danny",R,130,0.07228915662650602,0.1927710843373494,0.6384615384615384,0.028753846153846147,0.029742527013854537,0.58
643396,R,1,86,1,13,86.11142857142858,"Kiner-Falefa, Isiah",R,107,0.011627906976744186,0.1511627906976744,0.8037383177570093,0.007560747663551401,0.017238605693680745,0.589
643446,R,8,296,7,59,90.13525641025642,"McNeil, Jeff",L,364,0.02364864864864865,0.19932432432432431,0.8131868131868132,0.013975274725274725,0.01686318385082384,0.831
644433,R,0,23,0,3,84.66,"Tromp, Chadwick",R,33,0.0,0.13043478260869565,0.696969696969697,0.001636363636363636,0.0229427529620281,0.277
645277,R,13,273,12,67,91.1319018404908,"Albies, Ozzie",L,384,0.04395604395604396,0.2454212454212454,0.7109375,0.021109375,0.022911325847483392,0.82
645302,R,0,77,1,13,87.62777777777778,"Robles, Victor",R,98,0.012987012987012988,0.16883116883116883,0.7857142857142857,0.008255102040816326,0.018264634958794348,0.562
645305,R,0,21,0,1,84.1,"Sánchez, Ali",R,33,0.0,0.047619047619047616,0.6363636363636364,0.0005454545454545454,0.023186008366253258,0.259
646240,R,28,256,35,35,97.37412587412588,"Devers, Rafael",L,409,0.13671875,0.13671875,0.6259168704156479,0.05074572127139364,0.04701745815724284,0.81
647304,R,7,309,13,50,91.88521126760564,"Naylor, Josh",L,393,0.042071197411003236,0.16181229773462782,0.7862595419847328,0.02131043256997455,0.022903891046975895,0.837
649966,R,2,19,2,4,83.26666666666667,"Urías, Luis",R,24,0.10526315789473684,0.21052631578947367,0.7916666666666666,0.05091666666666666,0.03587378226428652,0.241
650333,R,5,383,7,66,89.27131147540985,"Arraez, Luis",L,423,0.018276762402088774,0.17232375979112272,0.9054373522458629,0.012323877068557918,0.014868300337403276,0.865
650391,R,0,14,1,5,94.2375,"Jiménez, Eloy",R,22,0.07142857142857142,0.35714285714285715,0.6363636363636364,0.030227272727272724,0.030943161491807928,0.189
650402,R,6,188,7,22,89.21648351648352,"Torres, Gleyber",R,263,0.03723404255319149,0.11702127659574468,0.714828897338403,0.016809885931558934,0.020269639868326805,0.758
650489,R,11,188,19,37,92.97457627118644,"Castro, Willi",L,314,0.10106382978723404,0.19680851063829788,0.5987261146496815,0.036914012738853495,0.03550986502869526,0.758
650490,R,14,338,26,14,94.11631205673758,"Díaz, Yandy",R,450,0.07692307692307693,0.04142011834319527,0.7511111111111111,0.03378222222222222,0.03337940513397759,0.849
650559,R,1,25,1,4,94.10909090909091,"De La Cruz, Bryan",R,35,0.04,0.16,0.7142857142857143,0.018485714285714286,0.027397117521821477,0.294
650859,R,3,172,7,15,91.21475409836066,"Rengifo, Luis",L,220,0.040697674418604654,0.0872093023255814,0.7818181818181819,0.01952272727272727,0.022519488030694222,0.741
650968,R,1,24,1,5,89.56363636363636,"Pozo, Yohel",R,30,0.041666666666666664,0.20833333333333334,0.8,0.022166666666666668,0.028554906335856767,0.286
655316,R,1,154,6,31,90.37215189873417,"Monasterio, Andruw",R,209,0.03896103896103896,0.2012987012987013,0.7368421052631579,0.019177033492822963,0.022522781729470583,0.72
656305,R,5,167,9,22,92.08461538461539,"Chapman, Matt",R,257,0.05389221556886228,0.1317365269461078,0.6498054474708171,0.021677042801556422,0.024170388898995115,0.736
656413,R,0,1,0,0,,"Fairchild, Stuart",R,5,0.0,0.0,0.2,0.0,0.030600198888720793,0.016
656484,R,3,108,6,21,91.62459016393443,"Gray, Tristan",L,168,0.05555555555555555,0.19444444444444445,0.6428571428571429,0.022785714285714288,0.025758745684935185,0.643
656537,R,3,42,4,5,91.94,"Hill, Derek",R,76,0.09523809523809523,0.11904761904761904,0.5526315789473685,0.03144736842105263,0.031249035351923322,0.412
656555,R,7,103,13,21,94.91851851851852,"Hoskins, Rhys",R,192,0.1262135922330097,0.20388349514563106,0.5364583333333334,0.040901041666666665,0.037297051680237024,0.632
656577,R,1,33,1,5,93.13333333333333,"Jackson, Alex",R,48,0.030303030303030304,0.15151515151515152,0.6875,0.013854166666666666,0.024987092819483532,0.355
656582,R,0,11,1,1,93.725,"Joe, Connor",R,19,0.09090909090909091,0.09090909090909091,0.5789473684210527,0.031210526315789473,0.03112574537585426,0.155
656716,R,4,231,6,42,88.84135338345864,"McKinstry, Zach",L,314,0.025974025974025976,0.18181818181818182,0.7356687898089171,0.013394904458598724,0.017047543168894414,0.794
656775,R,13,250,13,58,93.35112781954888,"Mullins, Cedric",L,362,0.052,0.232,0.6906077348066298,0.023533149171270716,0.024999675564611766,0.806
656811,R,13,191,16,34,93.48113207547169,"O'Hearn, Ryan",L,278,0.08376963350785341,0.17801047120418848,0.6870503597122302,0.03529496402877697,0.03429462255660705,0.761
656941,R,30,200,37,42,98.20666666666666,"Schwarber, Kyle",L,405,0.185,0.21,0.49382716049382713,0.05439753086419753,0.04902353194250567,0.769
656976,R,1,57,2,9,90.33448275862068,"Smith, Pavin",L,84,0.03508771929824561,0.15789473684210525,0.6785714285714286,0.015619047619047617,0.02356322945724515,0.487
657041,R,6,132,11,17,92.65483870967742,"Thomas, Lane",R,209,0.08333333333333333,0.12878787878787878,0.631578947368421,0.03172727272727272,0.031534438188604,0.688
657136,R,1,99,3,14,91.4375,"Wong, Connor",R,163,0.030303030303030304,0.1414141414141414,0.6073619631901841,0.01212883435582822,0.019291614675716745,0.623
657656,R,6,84,12,11,94.61363636363636,"Laureano, Ramón",R,151,0.14285714285714285,0.13095238095238096,0.5562913907284768,0.04700662251655628,0.0403831140527965,0.583
657757,R,16,229,18,39,92.4785046728972,"Sheets, Gavin",L,342,0.07860262008733625,0.1703056768558952,0.6695906432748538,0.032315789473684214,0.032065494538704685,0.792
660162,R,3,55,5,15,92.12564102564103,"Moncada, Yoán",L,104,0.09090909090909091,0.2727272727272727,0.5288461538461539,0.030240384615384617,0.030694202487461936,0.478
660271,R,18,234,38,38,97.88181818181818,"Ohtani, Shohei",L,399,0.1623931623931624,0.1623931623931624,0.5864661654135338,0.05647619047619047,0.05129945817564809,0.796
660644,R,0,7,0,0,100.3,"Bruján, Vidal",L,9,0.0,0.0,0.7777777777777778,0.0,0.027859882570327888,0.104
660670,R,12,187,24,17,96.4846153846154,"Acuña Jr., Ronald",R,282,0.12834224598930483,0.09090909090909091,0.6631205673758865,0.05002127659574467,0.0454274933425758,0.757
660688,R,7,198,6,68,92.14690265486726,"Ruiz, Keibert",L,235,0.030303030303030304,0.3434343434343434,0.8425531914893617,0.019889361702127656,0.02249885949315211,0.767
660710,R,3,49,4,7,90.87142857142857,"Durán, Rodolfo",R,72,0.08163265306122448,0.14285714285714285,0.6805555555555556,0.033694444444444444,0.032271925779722446,0.45
660821,R,8,180,22,17,94.97045454545454,"Sánchez, Jesús",L,267,0.12222222222222222,0.09444444444444444,0.6741573033707865,0.04852434456928838,0.04417080897784948,0.75
660844,R,0,50,1,12,90.33333333333333,"Rivas, Leo",L,93,0.02,0.24,0.5376344086021505,0.008505376344086022,0.020835281358329724,0.455
661388,R,11,318,29,32,94.13566878980892,"Contreras, William",R,417,0.09119496855345911,0.10062893081761007,0.762589928057554,0.041369304556354916,0.039740875611462514,0.841
661531,R,3,22,2,5,89.94285714285715,"Serven, Brian",R,37,0.09090909090909091,0.22727272727272727,0.5945945945945946,0.03351351351351351,0.03175499304279592,0.268
662139,R,9,264,19,48,91.51773049645391,"Varsho, Daulton",L,371,0.07196969696969698,0.18181818181818182,0.7115902964959568,0.03177628032345013,0.031652932523465446,0.815
663330,R,0,13,0,2,97.75,"Jones, Jahmai",R,23,0.0,0.15384615384615385,0.5652173913043478,0.0015652173913043477,0.025848766552040065,0.178
663368,R,0,25,0,3,92.2125,"Perkins, Blake",L,42,0.0,0.12,0.5952380952380952,0.0012857142857142854,0.022338293992409712,0.294
663457,R,5,156,15,17,97.86190476190475,"Nootbaar, Lars",L,232,0.09615384615384616,0.10897435897435898,0.6724137931034483,0.03849568965517241,0.0364441653630503,0.722
663494,R,4,96,4,21,92.02,"Torres, Bryan",L,136,0.041666666666666664,0.21875,0.7058823529411765,0.019691176470588236,0.024083109444797687,0.615
663538,R,5,385,5,43,89.1994652406417,"Hoerner, Nico",R,465,0.012987012987012988,0.11168831168831168,0.8279569892473119,0.00784731182795699,0.010983881316798673,0.865
663584,R,1,12,0,1,98.875,"Senger, Hayden",R,16,0.0,0.08333333333333333,0.75,0.001125,0.026112668502944008,0.167
663586,R,14,244,30,37,95.21884057971015,"Riley, Austin",R,401,0.12295081967213115,0.15163934426229508,0.6084788029925187,0.044678304239401494,0.042000389363901096,0.803
663604,R,0,42,1,1,85.55,"Lockridge, Brandon",R,66,0.023809523809523808,0.023809523809523808,0.6363636363636364,0.008984848484848484,0.021999762437015735,0.412
663609,R,0,0,0,0,,"Baker, Luken",R,2,0.0,0.0,0.0,0.0,0.03111020220353281,0.0
663611,R,0,29,0,3,84.21333333333334,"Madrigal, Nick",R,37,0.0,0.10344827586206896,0.7837837837837838,0.0014594594594594592,0.021448724230744863,0.326
663616,R,10,267,20,48,91.4268115942029,"Larnach, Trevor",L,375,0.0749063670411985,0.1797752808988764,0.712,0.03297066666666667,0.03262929704040357,0.817
663624,R,0,9,0,1,94.56666666666666,"Mountcastle, Ryan",R,11,0.0,0.1111111111111111,0.8181818181818182,0.001636363636363636,0.027265788477380308,0.13
663647,R,4,119,11,14,94.25999999999999,"Hayes, Ke'Bryan",R,169,0.09243697478991597,0.11764705882352941,0.7041420118343196,0.038917159763313613,0.036300302480705524,0.665
663656,R,11,274,16,48,89.96433121019108,"Tucker, Kyle",L,394,0.058394160583941604,0.17518248175182483,0.6954314720812182,0.025543147208121824,0.026543216967776492,0.82
663662,R,0,3,0,0,83.10000000000001,"Cameron, Daz",R,4,0.0,0.0,0.75,0.0,0.029628764003364578,0.048
663697,R,1,23,1,4,90.2909090909091,"India, Jonathan",R,35,0.043478260869565216,0.17391304347826086,0.6571428571428571,0.018485714285714282,0.027611850129920446,0.277
663698,R,3,41,4,9,89.00952380952381,"Bart, Joey",R,62,0.0975609756097561,0.21951219512195122,0.6612903225806451,0.039709677419354834,0.03460107828124274,0.406
663728,R,14,169,29,36,93.70366972477065,"Raleigh, Cal",L,301,0.17159763313609466,0.21301775147928995,0.5614617940199336,0.05755149501661128,0.05062364537126321,0.738
663743,R,3,121,3,17,90.04418604651163,"Fortes, Nick",R,148,0.024793388429752067,0.14049586776859505,0.8175675675675675,0.013722972972972971,0.019486695369843637,0.669
663757,R,15,239,25,46,95.23529411764706,"Grisham, Trent",L,348,0.10460251046025104,0.19246861924686193,0.6867816091954023,0.0436867816091954,0.04116305330036679,0.799
663837,R,3,130,7,10,90.83571428571429,"Vierling, Matt",R,173,0.05384615384615385,0.07692307692307693,0.7514450867052023,0.02430635838150289,0.026454940641091284,0.684
663853,R,0,22,0,2,88.9625,"Gonzalez, Romy",R,33,0.0,0.09090909090909091,0.6666666666666666,0.0010909090909090907,0.023056245514780103,0.268
663886,R,13,196,27,28,95.87083333333334,"Stephenson, Tyler",R,322,0.1377551020408163,0.14285714285714285,0.6086956521739131,0.04977950310559006,0.045403885706670394,0.766
663967,R,0,10,0,3,96.44,"Salazar, César",L,17,0.0,0.3,0.5882352941176471,0.003176470588235294,0.027119669115633165,0.143
663968,R,3,229,4,21,91.27738095238095,"Mangum, Jake",L,315,0.017467248908296942,0.09170305676855896,0.726984126984127,0.0085015873015873,0.013195417385036193,0.792
663993,R,17,228,22,32,91.14626865671642,"Lowe, Nathaniel",L,352,0.09649122807017543,0.14035087719298245,0.6477272727272727,0.03757386363636363,0.036227267504523875,0.792
664023,R,19,245,30,55,94.42814814814814,"Happ, Ian",L,445,0.12244897959183673,0.22448979591836735,0.550561797752809,0.040988764044943816,0.039045440404010506,0.803
664034,R,15,215,22,31,94.20175438596492,"France, Ty",R,312,0.10232558139534884,0.14418604651162792,0.6891025641025641,0.04233333333333333,0.03988465017774049,0.782
664040,R,23,263,32,65,95.603125,"Lowe, Brandon",L,412,0.12167300380228137,0.24714828897338403,0.6383495145631068,0.0475,0.04445545551768411,0.814
664056,R,4,56,3,11,93.56363636363636,"Bader, Harrison",R,87,0.05357142857142857,0.19642857142857142,0.6436781609195402,0.022103448275862067,0.026762114100519346,0.483
664059,R,0,8,0,0,72.5,"Haggerty, Sam",L,11,0.0,0.0,0.7272727272727273,0.0,0.027450178414881888,0.118
664068,R,0,2,0,0,,"Kingery, Scott",R,2,0.0,0.0,1.0,0.0,0.030106647293741427,0.032
664238,R,0,1,0,0,86.0,"Moore, Dylan",R,3,0.0,0.0,0.3333333333333333,0.0,0.030600198888720793,0.016
664702,R,1,110,1,20,87.79347826086956,"Straw, Myles",R,135,0.00909090909090909,0.18181818181818182,0.8148148148148148,0.006925925925925925,0.015461552847434237,0.647
664728,R,5,154,5,19,91.34848484848484,"Isbel, Kyle",L,220,0.032467532467532464,0.12337662337662338,0.7,0.014622727272727268,0.019245383795383028,0.72
664731,R,0,19,0,5,82.71818181818182,"Higgins, P.J.",R,28,0.0,0.2631578947368421,0.6785714285714286,0.0032142857142857142,0.02440105773143541,0.241
664761,R,8,295,15,17,92.87372262773724,"Bohm, Alec",R,397,0.05084745762711865,0.0576271186440678,0.743073047858942,0.022496221662468514,0.023952105697577972,0.831
664770,R,9,261,8,37,91.22123893805309,"Lukes, Nathan",L,324,0.03065134099616858,0.1417624521072797,0.8055555555555556,0.016253086419753083,0.019030117407375462,0.813
664774,R,3,69,3,17,90.56944444444444,"Wade Jr., LaMonte",L,114,0.043478260869565216,0.2463768115942029,0.6052631578947368,0.01781578947368421,0.02399923725500914,0.535
664954,R,7,117,6,35,91.96857142857144,"Sullivan, Brett",L,159,0.05128205128205128,0.29914529914529914,0.7358490566037735,0.02566037735849056,0.02750777561104726,0.661
664983,R,11,291,16,45,89.91879194630872,"McCarthy, Jake",L,378,0.054982817869415807,0.15463917525773196,0.7698412698412699,0.02648148148148148,0.027272715792943245,0.829
665019,R,21,263,35,46,95.4425,"Clemens, Kody",L,385,0.13307984790874525,0.17490494296577946,0.6831168831168831,0.05442337662337661,0.050092755988111505,0.814
665052,R,14,118,20,18,97.92105263157895,"Conine, Griffin",L,215,0.1694915254237288,0.15254237288135594,0.5488372093023256,0.0549953488372093,0.046944175814621715,0.663
665161,R,15,229,15,37,91.58214285714287,"Peña, Jeremy",R,327,0.06550218340611354,0.1615720524017467,0.7003058103975535,0.028412844036697246,0.028972849192441655,0.792
665487,R,12,353,44,21,97.92883435582822,"Tatis Jr., Fernando",R,483,0.12464589235127478,0.059490084985835696,0.7308488612836439,0.05316356107660455,0.04995968327422124,0.855
665489,R,5,329,21,34,91.95179856115108,"Guerrero Jr., Vladimir",R,414,0.06382978723404255,0.1033434650455927,0.7946859903381642,0.03064492753623188,0.03071669226640683,0.846
665506,R,0,2,0,0,,"Pache, Cristian",R,4,0.0,0.0,0.5,0.0,0.030106647293741427,0.032
665561,R,1,52,1,10,89.34583333333335,"Marchán, Rafael",L,65,0.019230769230769232,0.19230769230769232,0.8,0.011615384615384618,0.02205903689474972,0.464
665742,R,20,184,32,24,98.07575757575758,"Soto, Juan",L,274,0.17391304347826086,0.13043478260869565,0.6715328467153284,0.06872992700729925,0.05947917500637308,0.754
665750,R,7,204,10,45,92.67264150943396,"Taveras, Leody",L,303,0.049019607843137254,0.22058823529411764,0.6732673267326733,0.021650165016501646,0.023800173468099636,0.773
665804,R,4,91,8,16,91.75208333333335,"Amaya, Miguel",R,164,0.08791208791208792,0.17582417582417584,0.5548780487804879,0.02980487804878049,0.030323549898350947,0.603
665828,R,0,7,0,0,96.4,"Cabrera, Oswaldo",L,11,0.0,0.0,0.6363636363636364,0.0,0.027859882570327888,0.104
665833,R,14,137,24,15,99.09384615384616,"Cruz, Oneil",L,253,0.17518248175182483,0.10948905109489052,0.541501976284585,0.05561264822134387,0.048149974307289733,0.695
665861,R,0,31,0,4,82.57142857142857,"Rivero, Sebastián",R,42,0.0,0.12903225806451613,0.7380952380952381,0.0017142857142857142,0.02109620867422885,0.341
665862,R,14,219,21,37,94.62264150943396,"Chisholm Jr., Jazz",L,365,0.0958904109589041,0.1689497716894977,0.6,0.03490684931506849,0.03409036606527587,0.785
665877,R,2,143,2,27,90.67692307692307,"Fermín, José",R,186,0.013986013986013986,0.1888111888111888,0.7688172043010753,0.008795698924731182,0.015391118613046931,0.704
665923,R,2,58,3,12,88.93448275862069,"Ruiz, Esteury",R,108,0.05172413793103448,0.20689655172413793,0.5370370370370371,0.017972222222222223,0.024652551026278453,0.492
665926,R,6,247,9,44,90.40336134453781,"Giménez, Andrés",L,336,0.03643724696356275,0.17813765182186234,0.7351190476190477,0.01775892857142857,0.02036829801092777,0.805
665953,R,4,45,6,4,93.66818181818181,"Chaparro, Andrés",R,66,0.13333333333333333,0.08888888888888889,0.6818181818181818,0.053363636363636356,0.040647388272148616,0.429
665966,R,3,112,8,15,92.81016949152543,"Narváez, Carlos",R,195,0.07142857142857142,0.13392857142857142,0.5743589743589743,0.02497435897435897,0.02711476940314054,0.651
666018,R,16,291,31,46,94.40852272727274,"Aranda, Jonathan",L,444,0.10652920962199312,0.15807560137457044,0.6554054054054054,0.04201126126126125,0.04014783236250426,0.829
666023,R,2,116,3,24,90.62542372881356,"Fermin, Freddy",R,172,0.02586206896551724,0.20689655172413793,0.6744186046511628,0.012540697674418603,0.018871210582071172,0.659
666126,R,9,238,16,25,93.40877192982457,"Cortes, Carlos",L,324,0.06722689075630252,0.10504201680672269,0.7345679012345679,0.02978395061728395,0.030050981138005195,0.799
666139,R,11,157,16,25,93.0,"Lowe, Josh",L,250,0.10191082802547771,0.1592356687898089,0.628,0.0386,0.03652908816687543,0.724
666152,R,3,196,7,25,90.13298969072164,"Hamilton, David",L,284,0.03571428571428571,0.12755102040816327,0.6901408450704225,0.015757042253521123,0.01935543911680511,0.766
666160,R,19,215,22,52,92.79763779527559,"Moniak, Mickey",L,311,0.10232558139534884,0.24186046511627907,0.6913183279742765,0.043684887459807066,0.04094131976752905,0.782
666163,R,0,9,0,0,88.4,"Rortvedt, Ben",L,15,0.0,0.0,0.6,0.0,0.02705234974220244,0.13
666176,R,8,289,22,40,93.51310344827586,"Adell, Jo",R,432,0.07612456747404844,0.1384083044982699,0.6689814814814815,0.030949074074074073,0.030976775185155802,0.828
666181,R,3,54,7,10,92.31428571428572,"Benson, Will",L,113,0.12962962962962962,0.18518518518518517,0.4778761061946903,0.037212389380530966,0.034000711918952986,0.474
666182,R,10,338,19,27,92.28536585365853,"Bichette, Bo",R,454,0.05621301775147929,0.07988165680473373,0.7444933920704846,0.025134361233480177,0.026035241781729317,0.849
666185,R,0,1,0,1,80.7,"Carlson, Dylan",L,1,0.0,1.0,1.0,0.018,0.030895280855933908,0.016
666211,R,7,126,18,23,93.49692307692308,"Trammell, Taylor",L,218,0.14285714285714285,0.18253968253968253,0.5779816513761468,0.04937614678899081,0.04348390660013339,0.677
666310,R,2,55,8,9,92.715625,"Naylor, Bo",L,81,0.14545454545454545,0.16363636363636364,0.6790123456790124,0.05879012345679011,0.04434842541161239,0.478
666397,R,3,153,12,14,93.48630136986301,"Julien, Edouard",L,250,0.0784313725490196,0.0915032679738562,0.612,0.028607999999999995,0.029312845691136,0.718
666464,R,0,14,1,0,90.72,"Encarnacion, Jerar",R,17,0.07142857142857142,0.0,0.8235294117647058,0.0338235294117647,0.031623534378063166,0.189
666624,R,1,33,1,11,90.98666666666666,"Morel, Christopher",R,58,0.030303030303030304,0.3333333333333333,0.5689655172413793,0.013327586206896551,0.02480024168859736,0.355
666931,R,0,4,0,1,88.56666666666666,"Oliva, Jared",R,5,0.0,0.25,0.8,0.0036,0.029390814565812006,0.062
666969,R,3,106,9,10,95.94901960784313,"García, Adolis",R,191,0.08490566037735849,0.09433962264150944,0.5549738219895288,0.028036649214659683,0.029147571981722256,0.639
666971,R,2,108,6,22,91.63018867924528,"Gurriel Jr., Lourdes",R,147,0.05555555555555555,0.2037037037037037,0.7346938775510204,0.02616326530612245,0.027930028483769007,0.643
667472,R,2,107,2,3,91.73181818181818,"Myers, Dane",R,176,0.018691588785046728,0.028037383177570093,0.6079545454545454,0.006840909090909089,0.015560415598438567,0.641
667670,R,8,92,15,4,94.83962264150944,"Rooker, Brent",R,154,0.16304347826086957,0.043478260869565216,0.5974025974025974,0.056474025974025975,0.046461990275147094,0.605
668227,R,15,270,22,27,93.84094488188975,"Arozarena, Randy",R,437,0.08148148148148149,0.1,0.6178489702517163,0.030059496567505724,0.030250533955874286,0.818
668670,R,2,71,6,14,92.84324324324324,"Rogers, Jake",R,125,0.08450704225352113,0.19718309859154928,0.568,0.029615999999999996,0.030300367421465406,0.542
668709,R,17,224,25,62,93.78835616438356,"Bleday, JJ",L,359,0.11160714285714286,0.2767857142857143,0.6239554317548747,0.043150417827298046,0.04060671030115046,0.789
668715,R,11,177,20,35,92.76043956043956,"Steer, Spencer",R,288,0.11299435028248588,0.1977401129943503,0.6145833333333334,0.042118055555555554,0.03933125723858777,0.747
668723,R,4,61,4,7,91.22692307692309,"Vilade, Ryan",R,89,0.06557377049180328,0.11475409836065574,0.6853932584269663,0.027258426966292132,0.029168398158312302,0.504
668800,R,0,12,1,2,94.01666666666667,"Knizner, Andrew",R,18,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.033944444444444444,0.031582575910351414,0.167
668804,R,10,257,32,29,95.92262773722628,"Reynolds, Bryan",L,424,0.1245136186770428,0.11284046692607004,0.6061320754716981,0.04462735849056604,0.04206890619649035,0.811
668885,R,1,123,1,17,88.656,"Martin, Austin",R,177,0.008130081300813009,0.13821138211382114,0.6949152542372882,0.004977401129943503,0.01354553262948098,0.672
668901,R,5,110,11,9,91.87755102040816,"Vientos, Mark",R,162,0.1,0.08181818181818182,0.6790123456790124,0.04004320987654321,0.03689038363901013,0.647
668904,R,10,216,21,51,92.7504424778761,"Lewis, Royce",R,332,0.09722222222222222,0.2361111111111111,0.6506024096385542,0.039135542168674695,0.03739090304581776,0.783
668930,R,16,264,23,28,95.37432432432432,"Turang, Brice",L,437,0.08712121212121213,0.10606060606060606,0.6041189931350115,0.03141647597254005,0.03135975860790908,0.815
668939,R,9,168,15,27,93.84574468085107,"Rutschman, Adley",L,240,0.08928571428571429,0.16071428571428573,0.7,0.037962499999999996,0.036159263737771785,0.737
668942,R,1,67,1,10,92.11764705882354,"Rojas, Josh",L,82,0.014925373134328358,0.14925373134328357,0.8170731707317073,0.00920731707317073,0.019555136819798483,0.528
668952,R,4,92,10,15,93.84545454545454,"Kreidler, Ryan",R,132,0.10869565217391304,0.16304347826086957,0.696969696969697,0.04560606060606061,0.03988401123664174,0.605
668974,R,0,0,0,0,,"Handley, Maverick",R,1,0.0,0.0,0.0,0.0,0.03111020220353281,0.0
669003,R,8,200,27,12,97.9784090909091,"Mitchell, Garrett",L,364,0.135,0.06,0.5494505494505495,0.043244505494505495,0.04044428165812718,0.769
669004,R,3,66,7,20,96.12380952380951,"Melendez, MJ",L,131,0.10606060606060606,0.30303030303030304,0.5038167938931297,0.03347328244274809,0.03234800613835986,0.524
669016,R,14,291,23,50,93.51104294478527,"Marsh, Brandon",L,406,0.07903780068728522,0.1718213058419244,0.7167487684729064,0.03479064039408866,0.03416150566066031,0.829
669065,R,17,194,28,39,97.6896551724138,"Stowers, Kyle",L,355,0.14432989690721648,0.20103092783505155,0.5464788732394367,0.047329577464788726,0.04349822897787788,0.764
669087,R,0,9,1,3,97.18,"Huff, Sam",R,22,0.1111111111111111,0.3333333333333333,0.4090909090909091,0.028590909090909094,0.030781598754060148,0.13
669127,R,14,194,28,26,95.04761904761905,"Langeliers, Shea",R,289,0.14432989690721648,0.13402061855670103,0.671280276816609,0.05732871972318338,0.051135369127990334,0.764
669134,R,6,102,12,19,94.87924528301888,"Campusano, Luis",R,160,0.11764705882352941,0.18627450980392157,0.6375,0.04526249999999999,0.04002090822353067,0.63
669208,R,0,4,0,0,94.19999999999999,"Bliss, Ryan",R,7,0.0,0.0,0.5714285714285714,0.0,0.029165814565812007,0.062
669221,R,2,33,1,5,95.76428571428572,"Murphy, Sean",R,57,0.030303030303030304,0.15151515151515152,0.5789473684210527,0.011666666666666665,0.024210883142064175,0.355
669224,R,7,154,11,33,94.62790697674419,"Wells, Austin",L,260,0.07142857142857142,0.21428571428571427,0.5923076923076923,0.026611538461538457,0.02787284605275183,0.72
669236,R,6,133,8,12,92.64444444444445,"Jackson, Jeremiah",R,171,0.06015037593984962,0.09022556390977443,0.7777777777777778,0.02816374269005847,0.02907974046626811,0.689
669242,R,3,134,6,23,88.86388888888888,"Edman, Tommy",L,180,0.04477611940298507,0.17164179104477612,0.7444444444444445,0.021466666666666665,0.024449203430645886,0.691
669256,R,0,2,0,0,103.2,"Solak, Nick",R,3,0.0,0.0,0.6666666666666666,0.0,0.030106647293741427,0.032
669257,R,6,125,19,15,92.79512195121951,"Smith, Will",R,165,0.152,0.12,0.7575757575757576,0.06784848484848484,0.05593336615282472,0.676
669288,R,0,8,0,2,88.55,"Johnson, Daniel",L,13,0.0,0.25,0.6153846153846154,0.002769230769230769,0.027775970270085507,0.118
669289,R,0,20,0,6,82.77000000000001,"Espinal, Santiago",R,24,0.0,0.3,0.8333333333333334,0.0045,0.02445765165264961,0.25
